Feature,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
level,,0.2126078780615502,0.15812091326124056,0.2263564845412549,0.3045648139009134,0.3676291426769279,0.40120887889371465,0.42491124163811633,0.447797473340124,0.4767732802790529,0.5058195203897186,0.5208568803149416,0.5356210606764187,0.5643972043327572,0.5668563965478756,0.5794344917075407,0.5929256147012836,0.6040021109278012,0.6137122401011044,0.6257621591765187,0.630596153853614,0.6391224033359428,0.6466499426387805,0.6540577837738635,0.6580414500186887,0.6654398542543718,0.6758215086465371,0.6824980816917459,0.6831337367027492,0.6805753243848774,0.6756657367678772,0.6687976333701734,0.658362473945195,0.6331314942746435,0.6089844789670631,0.5813199164917364,0.5410109188388454,0.5122853055713376,0.452142755757658,0.40720974694172896
levelDiff,,0.13802172331138027,0.34656345403158834,0.34267707471802755,0.4429819882415056,0.5217739668112814,0.5211036625653059,0.5471598415965322,0.5840230772465357,0.5959043059913977,0.6297495459632402,0.6292951248717158,0.6401204168143053,0.6531738858906314,0.6478873954440172,0.6466518936152788,0.642920706081663,0.6380073375033619,0.635558628314819,0.6325275406396321,0.6238056267904613,0.6127751253444735,0.605502905724447,0.5985111556776378,0.593529806749026,0.5889235015632354,0.588478665261707,0.5862955356712863,0.5775892319943925,0.5679165848109696,0.5536385389036629,0.5372704554823293,0.5235715970014311,0.49838831613315615,0.47177353409522205,0.4504962905618395,0.4167544310705529,0.3881147763803944,0.3491188479575477,0.31333623650054776
minionsKilled,0.03442412453987101,0.3466750894984096,0.40174142362466153,0.41084662692802726,0.4599682768030377,0.46290262160769724,0.4600493314030924,0.502456989372788,0.503412518432579,0.5215463404471838,0.542567915198,0.5307938198121471,0.5409397608381109,0.5496970009667748,0.5386612324999978,0.5409194423411062,0.5413263055683973,0.5417299081802216,0.5409819560800471,0.5408200901252662,0.539911872121977,0.5402744424009811,0.5432814196987218,0.546043929726153,0.5512345304298176,0.5535141902960227,0.5590702234758371,0.5671892998187612,0.5756308364530228,0.5859866305264131,0.5937215271218119,0.6069285141002416,0.6169996655727997,0.6237145201951295,0.6279891860008356,0.6372641518258285,0.6451882745092627,0.6572910712762263,0.6564631201779877,0.6659767025662702
objectiveParticipation,,,,,,0.001539098150578039,0.060386467659682426,0.0658237393313214,0.0635890437695275,0.06283893505289893,0.06565224613892452,0.08975791978511242,0.09578102328595714,0.10005214973280019,0.10107301391701798,0.1004055680203845,0.10710052125516684,0.11003008739194257,0.10966659038230515,0.10990861042626157,0.11716121764264796,0.12160257523733586,0.12238541942426308,0.11893763855103145,0.11303860879430841,0.11982802399958922,0.1288672006966892,0.13036529449140127,0.11689971546141796,0.10799515736815708,0.09474112972069779,0.08232901841958049,0.07365913016668481,0.07906599139857831,0.07981716801129811,0.0801274293721318,0.0636234775367981,0.05153763883220227,0.044299107950106865,0.04094141615424433
soloKills,0.2263679888152998,0.42968843536498197,0.6531821247963358,0.6464189026023509,0.6200905369378764,0.6438560529274289,0.5981568150027917,0.5818852547598513,0.5919308789967155,0.5902644634020928,0.5810392777964264,0.5704091998015127,0.5660915239897014,0.5631488797831065,0.5649809660737749,0.5596506616157308,0.5548929241546847,0.5497599454408735,0.5439463228741246,0.5411143936040473,0.5385233280156254,0.5371958695382302,0.5330837470038273,0.5289800344146398,0.5245633280867454,0.5232748076976336,0.5183986863468716,0.5098777639769931,0.5056647374976171,0.4972223087388912,0.49653706872428705,0.4923788863094349,0.487918098456304,0.49206189513973225,0.4932101623149581,0.4970609986168742,0.4912696334874418,0.5023868348263587,0.5030092104885318,0.4873445322675821
timeEnemySpentControlled,0.19032018548914859,0.07322313587789085,0.02049233142674922,0.013874413574938372,0.02471845502778113,0.030056663107462613,0.024873698292736515,0.016684886626724207,0.009850900046652573,0.01035577630478223,0.021762391760249192,0.02326632827670376,0.027113871012294247,0.02686810139096992,0.020865192381219415,0.011012976705744065,0.0015869457577878418,-0.009927570797158086,-0.02160239892035014,-0.03103966456682886,-0.03998618917504756,-0.05028636397451344,-0.05745503144880892,-0.06700147321930253,-0.07194853734837729,-0.08110368350565703,-0.09064238845070947,-0.09950868223469908,-0.10519036933066857,-0.11462380755231429,-0.12263131236632994,-0.1324784942388951,-0.13918988490338718,-0.14432187607304425,-0.15360328276506247,-0.15918529484626917,-0.15638631063412964,-0.15672033858939793,-0.167089376895806,-0.17156958061549887
totalDamageDoneToChampions,0.4091074963744492,0.25227337830977786,0.32943416223586436,0.36070725401529846,0.3714879043245405,0.40810223097506354,0.42928845611023075,0.4267353421056449,0.43124794331734484,0.42828730774357565,0.4318955570887004,0.4475305258438551,0.44606283412908676,0.44512654973221283,0.45803070701470794,0.4674075807440523,0.47984084111997616,0.49187963886933483,0.5038133745733535,0.5170278121739766,0.5314017712945036,0.5430701722156347,0.5513182168741502,0.5568987968930788,0.5623586009238699,0.5671591493321586,0.5715164740827187,0.5734285107683407,0.5770316010637843,0.5752811593594536,0.5740250793255417,0.5793826522836483,0.5798659486287996,0.5855275359119229,0.5848085788390368,0.5887638633110849,0.5886926046382278,0.5987791763876847,0.5929371134602375,0.5856103363468661
totalDamageTaken,0.24799945010628383,0.08966740624377899,0.045292333063727326,0.0027159434226717667,-0.03154051006481365,-0.022326677705649778,-0.027942425555385144,-0.05022271996447295,-0.04699230420577533,-0.04827947314221719,-0.05432707273512659,-0.04702032576368695,-0.04830244425024486,-0.043866448019314,-0.031715514271236936,-0.0255397372993402,-0.017854806744472335,-0.012035430172246096,-0.009704977105729417,-0.00661246078375077,-0.0015592295916003712,0.005150339871658615,0.006612977973293374,0.007360911317109866,0.0077915544533202095,0.013466259212282582,0.012651938665003148,0.010013362755683743,0.01123207915007689,0.01327854239544319,0.012874116459151338,0.011910019074724136,0.0008949999482275102,0.007235128748902778,0.011510958085420929,0.010545181332495464,0.0025517879866039654,0.00606389830055149,0.014233658194673952,0.010273559657838249
turretPlates,,,0.01695762080045437,0.0714750130234029,0.10759754462198237,0.24235796242771993,0.3040695652534755,0.36464359568651944,0.42947892835284246,0.4813500376806217,0.5175265056620592,0.5577851491344469,0.5960730257308842,0.6194765219805238,0.60790141638856,0.5936502143747889,0.5777351535066545,0.5624732219154049,0.5502823013335194,0.5385076473291494,0.5288995586294047,0.515731103625531,0.5036832054480471,0.49066260860925603,0.47860245811627117,0.46407095449225455,0.45220418118518424,0.44095383543814115,0.4293419426730549,0.42070499603686323,0.4081926546525024,0.40371357367574834,0.3966924103969788,0.39660305263285467,0.3866277614145456,0.37967936788829876,0.37441564082579204,0.37333158610987266,0.36061890697948235,0.37193628498012316
wardsPlaced,0.06696490865900066,0.005695706716823793,0.009807293067343426,0.006533862028670212,0.004735544679822309,0.003559739907545082,0.009627694874723692,0.009920395121823352,0.010248538433078842,0.01268512642898654,0.008210942199842676,0.00801475949483965,0.005571850722597002,0.003835718047827476,0.0027252651272152875,0.0002492013892879435,-0.0007914552462491218,-0.0042574503509639205,-0.006637486171331756,-0.008972226837311536,-0.012694176577121912,-0.013997892320683573,-0.017576240001488715,-0.01939069662586503,-0.024149017472295423,-0.02329684412860635,-0.02325039623772617,-0.024247369506522943,-0.020470477098674843,-0.025466331645252915,-0.020924054708220764,-0.02556203602995241,-0.02917651609197764,-0.03210597158111478,-0.02638633698145353,-0.03640210830649936,-0.029314056545069824,-0.03175585030991552,-0.008944818278204853,-0.02647347719534743
xp,0.6426461279027145,0.27782918863168493,0.33777906872016467,0.38207276747299845,0.4502722681333752,0.4727170981794456,0.4708431014000343,0.5141934659707685,0.5248317792500075,0.5498270059075988,0.5853241843169268,0.5893991505655839,0.6086744814971554,0.627439790276162,0.6288010555841541,0.6390697234365211,0.6494850338196393,0.6595750061729593,0.6671373697170541,0.6763902870211931,0.6760736751673434,0.6778519297525152,0.6841501638132518,0.6885759885575458,0.6937805059419797,0.6988355311678283,0.7069396243725008,0.7134361070988872,0.7158955745068516,0.71671025114797,0.7192128685565233,0.7208962461092479,0.7219866008077919,0.7219571021744932,0.7282225199263314,0.7327282127802043,0.7312811549103008,0.7413041108875403,0.7351448857024001,0.7310118229249816
xpDiff,0.3770722501822182,0.26838597335964265,0.4878361407889218,0.5364993141771777,0.5894548888483343,0.628652811240558,0.6375534388026969,0.6595892273801988,0.669437495993719,0.686336751312245,0.7023713088021369,0.700941578211563,0.706120432417142,0.7107593462163304,0.7014533618294032,0.6985658391879805,0.6912716234640974,0.6842394029259786,0.6790046561401979,0.6747283018642465,0.6597404077548416,0.6412134777902815,0.6325267684955573,0.624131129848511,0.6185958373392191,0.6117278388704707,0.610129305470698,0.6063570541105279,0.6006566119098554,0.5922760402603948,0.583573610584658,0.5749619253613745,0.5691608264651983,0.5640225137054202,0.5589702390798671,0.5587521402680461,0.5476291713372358,0.549598163942482,0.5359043503222338,0.5304665815201595
