Feature,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
level,,0.13874876300662065,0.29263279292873395,0.27940654601747433,0.28214693835398563,0.3017190541878358,0.323901339113256,0.34506793347867937,0.372845362133372,0.40624724393926215,0.44261603172294534,0.4771758960522798,0.5133557739313309,0.5376195260307003,0.5651995425477435,0.5857163698796943,0.6128359787576427,0.63814061591558,0.6613771354123095,0.6793469969993966,0.6923359845183656,0.6960903297217079,0.7100074297988276,0.715107101399417,0.7203053535427897,0.7296121319950307,0.7401993891126818,0.7437026852560211,0.7414144711956931,0.7386434236470135,0.734657695046653,0.7278052900848224,0.7173292374961001,0.7029456376686437,0.6802544687335667,0.6605345773789673,0.6171711637098142,0.569724776463064,0.5268411289047321,0.4953727600554285
levelDiff,,0.2264031769636079,0.23116133222569268,0.22238349002138272,0.2674854064210175,0.2770789382203906,0.314204896784775,0.33691789747537026,0.3477553953419777,0.37558407520715087,0.40193298934293514,0.4236426365417824,0.447757325899612,0.4639644542566612,0.4795044012648541,0.4961172457622276,0.5160370746920482,0.5385539026550534,0.5572936983373116,0.577070995892196,0.5834886671828876,0.5826885833685096,0.5886851290532076,0.5896677768324342,0.5899226642100214,0.5970794671737767,0.6073338424143215,0.6087862178818549,0.6001439388272307,0.5874652478896376,0.5742961574230925,0.5649123022117488,0.5514426068564787,0.5359108957689189,0.5159286122855198,0.4960444905797921,0.46701213393716573,0.43177617548687824,0.3948986373219938,0.3701502491534989
minionsKilled,0.030986097441143494,0.04629634998418562,0.14742045094413003,0.19699062489475216,0.21021494776012584,0.22283817044074217,0.23970466085414321,0.23701167444201596,0.2384196688566121,0.25853075797659647,0.2736648122393261,0.2829510256226921,0.29364759775058535,0.3082049654486293,0.31710741175708035,0.32691050661207066,0.3305963034697778,0.33681771538532823,0.3439938550327944,0.3480000663182833,0.34629954052850476,0.35133753158124925,0.36171200915981017,0.3769978318352666,0.38826319298389617,0.39558179066258453,0.40518396763221987,0.4186288479558635,0.4333185649223846,0.45646033281750203,0.4703244965358412,0.48037789111331813,0.4856410227258154,0.4979040909692493,0.5171172310721751,0.5256629966535689,0.5454218568871386,0.5499452290367353,0.5688850050534006,0.588672748558036
objectiveParticipation,,,,,,-0.0453980787894959,0.06449722392972082,0.10464557914034421,0.10865446129931038,0.1113273814629771,0.12735391261191054,0.15571092043484958,0.18013616316593,0.18812765077286767,0.19094079002173903,0.19470405641078561,0.2158274451536276,0.24036435361572,0.25611774628596873,0.2688164685456842,0.2861013322689798,0.29250838217552255,0.29320773426718977,0.2881537787410521,0.27660591057807166,0.28351491046999944,0.29226025940153777,0.28812202900857425,0.2704019465773252,0.2429064442679199,0.22229387492807426,0.1985925816998014,0.1895537835594945,0.1933440826181771,0.18063521087441362,0.1620902177137011,0.15254822249801467,0.1706542339801773,0.16468541270050163,0.1688595248638819
soloKills,0.13015858124630433,0.26730855750222726,0.3004919413189868,0.29321628023812674,0.3079627099650316,0.3164365118523325,0.3184747271462546,0.32289146177537414,0.3244359363842636,0.33923671835364505,0.3498945238009039,0.3513089494056688,0.35805228837373754,0.3600062084662381,0.36423982629689966,0.3690511936891753,0.3720736787436814,0.3752316011977908,0.37860299637200456,0.385047102229719,0.389267670485058,0.39249539695177466,0.39690815961580816,0.4000240967468521,0.4030986872206041,0.40481423041763603,0.4047893654650697,0.3996353943478116,0.3978209493103336,0.40073367516068253,0.4095267139048784,0.41565054366493775,0.4145501819726585,0.4191473702952445,0.41843098369158876,0.42759225107724214,0.4349703191278964,0.434564700325809,0.44687063994492876,0.41738344177232783
timeEnemySpentControlled,0.10905225152223129,0.010177667308759538,0.09184141551259478,0.1473075242022516,0.13409767962492447,0.11491346024032412,0.10986418786321382,0.09616602764810102,0.08284523196954414,0.07921995756932257,0.07293871807657758,0.06489203411276864,0.055119028176741705,0.0453893109862166,0.04006104549883965,0.03750044236239259,0.03092677669967113,0.02546021364405125,0.021852949910218827,0.019019678345671864,0.017892846329150263,0.011287824585942897,0.005911546228506587,0.00013381924083965977,-0.005836105860479107,-0.012908820107824877,-0.018604135706664655,-0.027815464921841816,-0.040639600494986536,-0.049196510015027214,-0.06302062858273628,-0.07463055437950443,-0.08326230158306781,-0.09173694463832674,-0.09501861137293513,-0.0920172833208372,-0.09370479042129648,-0.09768835410709532,-0.11156445366997796,-0.11873391804978335
totalDamageDoneToChampions,0.48189720092510924,0.4575844660115134,0.34914632690940944,0.4383250165293645,0.47768683911143994,0.5248041555037908,0.5705351410679415,0.5779455628030126,0.5818431183887683,0.614717752426318,0.6428827642073354,0.6542765708855106,0.6553033714231907,0.6516015451233349,0.6510729688415035,0.6530066225610857,0.6557539661140818,0.6588084310855912,0.6634704085963364,0.6683637345895304,0.6720156562713323,0.6722675830386634,0.67241428981532,0.6733609903192583,0.6757088195033829,0.6742590580542381,0.6756550930174103,0.6737047145174494,0.6716646520759757,0.672184424483087,0.6706305597082407,0.6688222092042905,0.6685142734431491,0.669459124717817,0.6778642015241735,0.6755947920631524,0.6763248773051426,0.6644245792948918,0.6563298275465695,0.6614230780821942
totalDamageTaken,0.22672655496196248,0.09906569955737027,0.03247334329870948,0.09948307558328666,0.06437727474879515,0.05310661416874298,0.04600300421058792,0.03098218766590139,0.03194330244307137,0.032031069348502535,0.0394630244968635,0.04815046004961609,0.046882955267763655,0.0407912317071841,0.03885604758189941,0.03892708261551329,0.03504374436747122,0.03428892795955771,0.030798075117798505,0.02805210259617817,0.032674049682857434,0.03587979692841349,0.03307106167688407,0.029972518576050274,0.02287254913767438,0.022783812514829697,0.019935772180401632,0.015057058796388334,0.006116364203179538,0.008457968875206986,0.0046509422083687605,-0.0017309709342888473,-0.008582284274657646,-0.006825743988981526,-0.018242489446042634,-0.026244922133068133,-0.0351174069562141,-0.036902556723174405,-0.04279119712872183,-0.029170585209234743
turretPlates,,,0.020562516310217504,0.0150381016228479,0.01932930828179906,0.02692876650540816,0.032630048772300455,0.03427735919347238,0.04287947543457213,0.07281002811749639,0.08953347521424246,0.12430018188466027,0.1623457582495572,0.18969147892643895,0.18433539513491728,0.17879965246735166,0.17448255091303327,0.17074340201166072,0.1674652655158069,0.16434540486525373,0.16198187671191075,0.15781789275447242,0.15352904925128905,0.14941574382568074,0.14346476492588725,0.13900428641297385,0.1373904493607225,0.13075965167984,0.1240044045258746,0.12035806011799025,0.12364457874568048,0.11318274572677854,0.11654316096056322,0.11244436476110099,0.10638499375082726,0.11313524728193083,0.10962279429411108,0.11396215687636667,0.11733397166778406,0.12351174093325679
wardsPlaced,0.01311258301940423,0.07577240505481604,0.10526573703790072,0.07078444338234283,0.07051867517470098,0.07937330666412273,0.07840592998100089,0.08722626796093191,0.09401958382510459,0.0873888754213599,0.08224013397004118,0.0765162369557707,0.07276861684089399,0.06982444812389102,0.06705244845171716,0.0622278824526148,0.05939028128077463,0.05700171055216317,0.0542946264428387,0.051179531017611184,0.047517594031445544,0.041526764888493835,0.03723110094249945,0.032674392005537414,0.029614182760912485,0.030534940188454287,0.027017994955675636,0.02236285853126917,0.020142468905675462,0.02377824442081391,0.020859818604110236,0.017068032209304605,0.012547727119642096,0.01026086784667625,0.024032979724522223,0.02166578862961712,0.018106984430491975,0.014595374117833817,0.014230701833662275,0.02066317326053426
