Feature,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
level,,0.35779699321048625,0.05736207313708675,0.1198023083370305,0.157180885912619,0.22495258849795635,0.2647880009143623,0.25915399505461534,0.2930662994892261,0.32004890537658714,0.3512389774615222,0.3969160375985847,0.42013492388277923,0.4518976715448446,0.46984771833432043,0.49505274667052124,0.5234016748274749,0.5459524196975896,0.5682447287798907,0.5859335458537686,0.5982604523330693,0.6054284524209728,0.616734793193741,0.6237598983788765,0.6261783852686136,0.6367805369182125,0.6522255656820455,0.663850545268796,0.6646642064570547,0.6668562268297302,0.6611188620763188,0.6542261895068546,0.6506949728207054,0.6321935441485775,0.6088436995585159,0.5790777729804982,0.5406417522416463,0.5084372393731373,0.47553021906088605,0.4540037212300866
levelDiff,,0.24771560854418315,0.26183054338898554,0.24160677388413718,0.2980145398228686,0.37930752683109414,0.3671447031948588,0.3750190031968698,0.4192766188859005,0.4220757552086327,0.4599254520097458,0.4751000076559671,0.49403832030769385,0.5090142646820556,0.5139456520491661,0.5243931234058169,0.5326774138697098,0.5411287212954691,0.5493721373955078,0.5541533031074003,0.5541363093597117,0.547341396136437,0.547939995176079,0.5444788311453603,0.5362769702704313,0.5376708060689661,0.5432033075996686,0.5491563908640951,0.5419630087798414,0.5344439824321625,0.5199226813719651,0.5000481367345023,0.4873122655491419,0.47484907228210965,0.4430625791498101,0.420909940068157,0.38257208936634773,0.35660071321370784,0.323381259728068,0.3008814617378376
minionsKilled,0.03646479671385782,0.23934783930041448,0.265804081482385,0.24518812951873756,0.2543995750799962,0.2653429265806739,0.2659819539635055,0.28084183698936743,0.271487330227173,0.28656916359833695,0.307150210228622,0.3164153024409367,0.3318332207422103,0.3450601624332224,0.3447350226670935,0.3605939179878005,0.3751545841536305,0.3871499797973991,0.3977055998526855,0.4073587309193259,0.4100071635575534,0.4145666644907209,0.4220723023958672,0.4272692687477285,0.4332086841517068,0.43928889030592827,0.4500767095081405,0.46054105555910424,0.4725229660275275,0.48665804924073663,0.49958439123728343,0.508097576182061,0.5162314606431033,0.5180629903041191,0.5288497998259294,0.5388407662156138,0.5480059320974582,0.5672059548988443,0.5796272922155609,0.5925647849134025
objectiveParticipation,,,,,,0.0046926443205076405,0.04277639568904512,0.043469745814172546,0.04031897432689571,0.04415136327859167,0.04938227455160052,0.057510856305213715,0.05947215578342817,0.0606682381701055,0.060152163249756495,0.0587601328850176,0.06300028703444989,0.06892757333018598,0.07135418517719817,0.07287015024752777,0.09147544486795092,0.10487097468459912,0.11017374386739452,0.10810196076177779,0.10243140976580795,0.11801308747684694,0.13157993070219373,0.13434321912077737,0.1282597886911457,0.11209082539842082,0.09749061457609548,0.08506692722033278,0.08307666183833273,0.08310984512238928,0.07514282039247075,0.07160155956781047,0.07073268343258088,0.06654347508545436,0.054876666805659544,0.0609188536943665
soloKills,0.15333910139389814,0.28538011586837575,0.5797076285388194,0.534174446125784,0.4992288953618767,0.5151480557846224,0.484892759891263,0.47412751696363953,0.4774554387328418,0.47348448200727233,0.4697167196512752,0.46672472113733643,0.4653961319903541,0.46377629654646146,0.4665856350591735,0.46594308743565493,0.4639607496127774,0.46261258235901326,0.4611245299446782,0.4620071618074068,0.4632935654889653,0.46123622839236683,0.4591425475264679,0.4533205867371823,0.4475210009014198,0.4427679216537883,0.43748779334117216,0.4355411742585722,0.4318748212602977,0.42577049017760216,0.4235617262465665,0.42300111863214795,0.4206722928384157,0.4210723856736393,0.42113646410426536,0.41718124100516285,0.40565239137439624,0.4017971800042741,0.39525165165581494,0.39413425356494236
timeEnemySpentControlled,0.1727517542559309,0.08752390887866128,0.07208652371557937,0.06939131215369214,0.07561198675587853,0.07801256893644178,0.05464364704325202,0.03338858900145615,0.020629593023003136,0.01731014548901346,0.017938588502535043,0.014684359750378306,0.01168386213079286,0.008481526488067088,0.00760649472406914,0.006365986305164019,0.005382023613276723,0.004078151751782259,0.0038183814815388466,0.0007559511381698647,-0.00040303673390457406,-0.004771854876352806,-0.0060920830951053445,-0.008993702940598338,-0.009495691937031392,-0.013441889054849963,-0.015273313812454996,-0.01885159077324467,-0.020935535967002192,-0.023359430278040508,-0.023891651711784433,-0.028870480543878467,-0.031615943805582,-0.0329432056164609,-0.029651078026359797,-0.025685473816131423,-0.03247328165012092,-0.019358427425204276,-0.02059746360269501,-0.015411520740677904
totalDamageDoneToChampions,0.42142300677232547,0.332799950611293,0.3557682242196824,0.38814012761201355,0.39976997338751763,0.4365030409465445,0.4543339170107083,0.45095841826481947,0.46580381990138847,0.4643454064242236,0.47296171369251055,0.48666263650249914,0.49041616725493004,0.4916230041450781,0.5044707424043454,0.50911586142362,0.5182090773664474,0.5275876934632366,0.5351288680491295,0.5455053926880261,0.557513403007739,0.5597631807674933,0.5664808153328993,0.5657395327465989,0.5650650244906368,0.5631128386714289,0.5601749185816354,0.560474344465175,0.5574430458108045,0.5521269708338422,0.5506658986463719,0.5488977434213568,0.5461905707020819,0.5505131633943903,0.5489390114119027,0.5502603517394261,0.5472666354907871,0.5483399819052498,0.5410276262464834,0.5410601432890009
totalDamageTaken,0.19784175514160549,0.0801247354818224,0.041034694229519074,0.006910528093268482,-0.009171460699098497,-0.0033251013662519676,-0.00517851389809128,-0.020197210258443798,-0.013573205660483326,-0.022873097250271045,-0.036424776415980555,-0.0381193196013942,-0.043267989442050604,-0.04745649140477068,-0.03827579698664584,-0.03653377906881651,-0.034553715438830034,-0.03296901460444692,-0.031407095182571745,-0.027535208791562436,-0.020854864416185316,-0.015375271043239684,-0.00864857123880959,-0.006128300690186534,-0.0018456117049698623,0.0046255420158649915,0.009165413202851311,0.011646894222948387,0.01707151597891808,0.02437587651749117,0.024594965530595578,0.03304647947528768,0.035872865581608966,0.039675970991079536,0.04914790157170638,0.05590256801690069,0.0659020883918425,0.055251807045340315,0.04318684459379153,0.05058282314373863
turretPlates,,,0.01622031100317761,0.03334979675520685,0.059975253812901044,0.13159882070228657,0.18538528509073,0.24177978734458722,0.28488209035975737,0.31532159872876186,0.3494049473733,0.38148436242134093,0.42046024094763473,0.4557280015423949,0.45120057969599836,0.44466831007753416,0.43470747014696315,0.4243887114480262,0.41523167023073193,0.4080122804001222,0.3999683618349414,0.38725940182031476,0.3778179829229942,0.365859359397204,0.3546061257934263,0.3433127046429699,0.3325723696081943,0.3207229274457808,0.31074527629116816,0.30657131883630534,0.30296536005103497,0.2955244342250958,0.2849503110199807,0.29068025772494527,0.27552224421052623,0.275030271176057,0.2579366541938293,0.2529803742958164,0.23900303123580355,0.22932104028570927
wardsPlaced,0.050041223791200254,0.01614860546330857,0.0501298169749046,0.04873061489317957,0.0467155334699364,0.04460802365396646,0.043887073397520904,0.042819373657790906,0.04248378242493028,0.04196406210895563,0.03795051859197748,0.03425696088774131,0.030379445047667326,0.02412628214828083,0.01973868076589848,0.014254132912094458,0.009011561343725426,0.008206697439883837,0.004280850107207479,0.0035141429530517547,0.0030873856194936476,0.0021154766381871874,0.0005333813147272265,-0.0013827569403522637,-0.002472116424547164,-0.0037251383490827135,-0.005975717259936851,-0.008614176101879603,-0.011102514119069573,-0.02152475175210395,-0.023137605332183158,-0.02736871319591328,-0.029732922683759246,-0.03192203134513402,-0.03837941320678885,-0.0369270640303719,-0.03505771834844748,-0.027305384963704944,-0.06167277458418953,-0.07372515284162423
xp,0.6821281590470218,0.13055628306224887,0.23995517483866002,0.24432956128612296,0.25922498750946416,0.3020640959235786,0.3207893007746582,0.33955049672175736,0.3538224719405547,0.3864103891974771,0.4278768818350159,0.4625093902774931,0.48936660421569156,0.5177832657488618,0.5361985891041391,0.5597163169386694,0.5833908689956553,0.6040992960824785,0.6215179378211144,0.6371313402744526,0.6404107758377029,0.6435962983943201,0.6522608524545868,0.6573083869347016,0.65949300709701,0.668431094836964,0.683721878102477,0.6958320020358165,0.6974789227149201,0.6981584340732573,0.6985680736334149,0.6997025338512434,0.703862994985653,0.7058621081357697,0.7121300741924541,0.7173174319760871,0.7138731197010941,0.7233386104445718,0.7262915453852337,0.7394269597077531
xpDiff,0.4094116388058279,0.2269074544764608,0.4170266386686305,0.4259988037127207,0.434948873687384,0.47502072619437113,0.48464868334161465,0.4914243818017451,0.5039137395408637,0.5229681317733624,0.5448179435335114,0.5569125768088784,0.5665225147923559,0.5772803664474934,0.5778686016482849,0.5843803946743885,0.5880651429152456,0.5913242555743456,0.5949920550056981,0.598323532117474,0.5888194895553619,0.57570583482881,0.5729870038508953,0.5688905712627275,0.560699987851558,0.5601541729046347,0.5653611935477473,0.572403237789867,0.5661645701269639,0.5569580280228728,0.544961818570359,0.5341825186335794,0.5287111520058255,0.5297862820919762,0.5251879883464855,0.5291136796619043,0.5210525545541816,0.518740240423157,0.5172363644783332,0.5203497667782664
